,0
24,"[ 1.08041489e-01 -1.91302414e-04  2.27079261e-01 -9.66370504e-05
  3.56113652e-01  2.57999021e-04  4.95144664e-01  8.72605801e-04
  6.45197955e-01  7.73518339e-04  8.04248205e-01  9.08404515e-04
  9.73321071e-01  3.03599379e-04  1.14936557e+00  8.80435758e-04
  1.33343337e+00  6.65586683e-04  1.52149982e+00  5.54725892e-04
  1.71356491e+00  5.47853384e-04  1.90860299e+00  1.61863411e-03
  2.10366707e+00  1.68975281e-03  2.29673183e+00  1.70887737e-03
  2.48777126e+00  2.67566981e-03  2.67283872e+00  2.48681781e-03
  2.85188221e+00  3.14164540e-03  3.02392806e+00  3.61449350e-03
  3.18497764e+00  3.80137381e-03  3.33700426e+00  4.75394251e-03
  3.47603527e+00  5.36854929e-03  3.60407000e+00  5.69718829e-03
  3.71810946e+00  5.66186830e-03  3.81912732e+00  6.28824841e-03
  3.90814923e+00  6.60266367e-03  3.98317588e+00  6.55311994e-03
  4.04618058e+00  7.19127338e-03  4.09718934e+00  7.51746197e-03
  4.13720182e+00  7.55768278e-03  4.19523421e+00  7.06618885e-03]"
25,"[5.92164973e-01 8.02833154e-04 1.17733213e+00 1.43068454e-03
 1.75347711e+00 2.83324687e-03 2.32262427e+00 4.06082744e-03
 2.88174956e+00 6.03812156e-03 3.43282736e+00 9.81481154e-03
 3.97293359e+00 1.23168427e-02 4.50099357e+00 1.65182801e-02
 5.01903169e+00 2.14694310e-02 5.52307417e+00 2.60706184e-02
 6.01409573e+00 3.13465272e-02 6.49212134e+00 3.62974698e-02
 6.95412696e+00 4.18481416e-02 7.40011258e+00 4.79985426e-02
 7.83012819e+00 5.27492978e-02 8.24312412e+00 5.80747847e-02
 8.63812568e+00 6.29503185e-02 9.01513286e+00 6.73758992e-02
 9.37114660e+00 7.12765346e-02 9.70816628e+00 7.47022194e-02
 1.00242175e+01 7.66032714e-02 1.03192503e+01 7.89790656e-02
 1.05933147e+01 7.98302270e-02 1.08453609e+01 8.11311332e-02
 1.10754390e+01 8.08824092e-02 1.12844987e+01 8.11084273e-02
 1.14715903e+01 7.97848153e-02 1.16386631e+01 7.89609428e-02
 1.17857421e+01 7.76371224e-02 1.24443614e+01 6.10957209e-02]"
26,"[ 3.26392252e-01  3.13205016e-04  6.72859467e-01 -3.71507104e-04
  1.04035042e+00 -1.00540693e-03  1.42891508e+00 -2.58724472e-03
  1.83850348e+00 -4.11827022e-03  2.27011436e+00 -5.54850425e-03
  2.72175023e+00 -6.97790516e-03  3.19445981e+00 -9.35524403e-03
  3.68714440e+00 -1.07329995e-02  4.19885522e+00 -1.21599011e-02
  4.73158977e+00 -1.35359903e-02  5.28130308e+00 -1.40624337e-02
  5.85104138e+00 -1.45880439e-02  6.43775842e+00 -1.42640083e-02
  7.04145423e+00 -1.30903267e-02  7.66212879e+00 -1.10669993e-02
  8.29883333e+00 -9.24275549e-03  8.95151787e+00 -6.61884494e-03
  9.61923365e+00 -4.24399711e-03  1.03019307e+01 -1.11946174e-03
  1.09986102e+01  2.70478200e-03  1.17093722e+01  5.23123359e-03
  1.24341167e+01  8.45739355e-03  1.31728437e+01  1.23832619e-02
  1.39246544e+01  1.49613589e-02  1.46904477e+01  1.82391643e-02
  1.54682259e+01  2.21167197e-02  1.62600366e+01  2.56952332e-02
  1.70638323e+01  2.98734967e-02  2.66406628e+01  1.72694018e-01]"
27,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.21967859e-02 -5.69484530e-03
  5.50975548e-02 -2.29335122e-03  7.20273968e-02  2.32603448e-04
  8.99877535e-02  1.79003362e-03  1.09947149e-01  3.40945386e-03
  1.31905584e-01  5.09086417e-03  1.56862577e-01  6.86525958e-03
  1.84787134e-01  9.73215964e-03  2.15741245e-01  1.16925253e-02
  2.49693914e-01  1.37458760e-02  2.86676137e-01  1.48926923e-02
  3.24688875e-01  1.50709841e-02  3.64700651e-01  1.53112660e-02
  4.04743423e-01  1.45520283e-02  4.43786675e-01  1.37617956e-02
  4.81861403e-01  1.19410483e-02  5.16906577e-01  1.10268354e-02
  5.49983706e-01  9.05111298e-03  5.80031283e-01  7.98192496e-03
  6.08079820e-01  6.85074686e-03  6.32099284e-01  6.59510817e-03
  6.53151184e-01  5.24696482e-03  6.71173531e-01  4.80535592e-03
  6.97192034e-01  4.61170729e-03  6.97192034e-01  4.61170729e-03
  6.97192034e-01  4.61170729e-03  6.97192034e-01  4.61170729e-03]"
28,"[ 8.80789823e-02 -1.44667581e-03  1.74129810e-01 -1.95176396e-03
  2.57181898e-01 -2.54383991e-03  3.40233987e-01 -3.13591587e-03
  4.21286917e-01 -3.78598369e-03  5.03310430e-01 -3.40747606e-03
  5.84363360e-01 -4.05754388e-03  6.67415449e-01 -4.64961984e-03
  7.50438541e-01 -4.24211626e-03  8.36489369e-01 -4.74720441e-03
  9.23539776e-01 -5.22329663e-03  1.01256035e+00 -4.64181744e-03
  1.10560823e+00 -4.94393404e-03  1.20065527e+00 -5.18805877e-03
  1.29970063e+00 -5.31619976e-03  1.40177373e+00 -6.35693248e-03
  1.50881573e+00 -6.25310598e-03  1.62085562e+00 -6.00429981e-03
  1.73792241e+00 -6.61009350e-03  1.86095768e+00 -6.04233204e-03
  1.98901984e+00 -6.32917043e-03  2.12407906e+00 -6.41303728e-03
  2.26513576e+00 -6.32292852e-03  2.41218994e+00 -6.05884414e-03
  2.56424201e+00 -5.64978009e-03  2.72229156e+00 -5.06674042e-03
  2.88533901e+00 -4.33872108e-03  3.05238477e+00 -3.49471800e-03
  3.22242927e+00 -2.56372711e-03  4.96479866e+00  9.96317013e-03]"
29,"[1.49727402e-01 2.77578147e-03 2.86416565e-01 5.61707329e-03
 4.13057456e-01 8.27876002e-03 5.29813487e-01 1.27541548e-02
 6.36439543e-01 1.60532879e-02 7.33099033e-01 2.01694724e-02
 8.21785271e-01 2.49392981e-02 9.02416551e-01 2.93661085e-02
 9.75074579e-01 3.44465600e-02 1.04067431e+00 3.91022910e-02
 1.10021239e+00 4.32515963e-02 1.15377053e+00 4.78911325e-02
 1.20126703e+00 5.20242430e-02 1.24378025e+00 5.65658792e-02
 1.28222513e+00 6.04376795e-02 1.31668339e+00 6.46363004e-02
 1.34806997e+00 6.80833801e-02 1.37646659e+00 7.17755753e-02
 1.40386655e+00 7.55494757e-02 1.43026985e+00 7.94050811e-02
 1.45758810e+00 8.21823249e-02 1.48698137e+00 8.57928150e-02
 1.51844966e+00 9.02365513e-02 1.55490123e+00 9.42717618e-02
 1.59841110e+00 9.87316929e-02 1.64798262e+00 1.03698050e-01
 1.70776582e+00 1.10837325e-01 1.77759729e+00 1.18156205e-01
 1.85863709e+00 1.27566298e-01 3.79014786e+00 5.32104484e-01]"
30,"[5.93262934e-01 1.04461827e-03 1.19768497e+00 2.77806602e-03
 1.81425912e+00 5.08241465e-03 2.44099936e+00 8.19352137e-03
 3.07901662e+00 1.29864796e-02 3.72819298e+00 1.84682674e-02
 4.38753542e+00 2.47568132e-02 5.05704394e+00 3.18521172e-02
 5.73572552e+00 3.98721078e-02 6.42369808e+00 4.98098072e-02
 7.11885765e+00 6.09080505e-02 7.82009328e+00 7.22917443e-02
 8.52752290e+00 8.49539105e-02 9.23916047e+00 9.91304065e-02
 9.95488805e+00 1.13828210e-01 1.06716087e+01 1.28408085e-01
 1.13895581e+01 1.44856076e-01 1.21075076e+01 1.61304066e-01
 1.28245820e+01 1.78863008e-01 1.35395524e+01 1.95664784e-01
 1.42506687e+01 2.13931297e-01 1.49578129e+01 2.32669524e-01
 1.56611029e+01 2.52872488e-01 1.63583168e+01 2.72790001e-01
 1.70506836e+01 2.94290180e-01 1.77370922e+01 3.16497930e-01
 1.84175427e+01 3.39413252e-01 1.90910421e+01 3.63154074e-01
 1.97568331e+01 3.89824369e-01 2.64393464e+01 7.70420665e-01]"
31,"[7.50239579e-01 1.25446479e-03 1.48848353e+00 2.18496895e-03
 2.21067932e+00 4.68279664e-03 2.91388204e+00 6.66768666e-03
 3.59606541e+00 9.08528108e-03 4.25523017e+00 1.18815865e-02
 4.88940405e+00 1.40029739e-02 5.49753340e+00 1.74217176e-02
 6.07867260e+00 2.01115499e-02 6.63082236e+00 2.20184774e-02
 7.15495534e+00 2.41691322e-02 7.65107152e+00 2.65635144e-02
 8.11819827e+00 2.81749917e-02 8.55630860e+00 3.00031997e-02
 8.96542949e+00 3.10485028e-02 9.34653360e+00 3.23375333e-02
 9.69862127e+00 3.38432944e-02 1.00227192e+01 3.45931474e-02
 1.03188272e+01 3.45870922e-02 1.05869185e+01 3.48247644e-02
 1.08290193e+01 3.43605219e-02 1.10441029e+01 3.41670035e-02
 1.12331960e+01 3.32715703e-02 1.13972712e+01 3.27008548e-02
 1.15383548e+01 3.15092146e-02 1.16564468e+01 2.96966499e-02
 1.17535194e+01 2.83167896e-02 1.18315990e+01 2.64239917e-02
 1.18906585e+01 2.50178916e-02 1.19867855e+01 2.16117635e-02]"
32,"[4.09261827e-01 1.66036236e-03 8.07579938e-01 4.43206576e-03
 1.19395945e+00 8.41614121e-03 1.56730445e+00 1.27187364e-02
 1.92771596e+00 1.83347347e-02 2.27409808e+00 2.43702837e-02
 2.60645080e+00 3.08253836e-02 2.92288539e+00 3.88969795e-02
 3.22518956e+00 4.63932428e-02 3.51058070e+00 5.56070333e-02
 3.78184142e+00 6.42454912e-02 4.03698194e+00 7.25106787e-02
 4.27809307e+00 8.11954169e-02 4.50417992e+00 9.04007370e-02
 4.71812610e+00 9.88286625e-02 4.91794186e+00 1.06681255e-01
 5.10671287e+00 1.14650306e-01 5.28433810e+00 1.21740931e-01
 5.45290835e+00 1.28745953e-01 5.61142874e+00 1.35766400e-01
 5.76188903e+00 1.42600213e-01 5.90528411e+00 1.49146359e-01
 6.04151294e+00 1.54409956e-01 6.17177247e+00 1.60279739e-01
 6.29496679e+00 1.65861855e-01 6.41209077e+00 1.71055274e-01
 6.52413931e+00 1.75758965e-01 6.63121344e+00 1.80967811e-01
 6.73321211e+00 1.85686929e-01 7.55616571e+00 2.22732654e-01]"
33,"[5.12351486e-01 9.77386165e-04 1.01567082e+00 2.60310090e-03
 1.50600005e+00 3.72194415e-03 1.98330017e+00 5.33315551e-03
 2.44557270e+00 7.35875475e-03 2.88981994e+00 9.68177153e-03
 3.31508162e+00 1.12639761e-02 3.72231799e+00 1.31435983e-02
 4.10753211e+00 1.51646775e-02 4.47272244e+00 1.74051941e-02
 4.81688976e+00 1.98261578e-02 5.13907380e+00 2.13893390e-02
 5.44023482e+00 2.31329675e-02 5.72133306e+00 2.60952728e-02
 5.98048703e+00 2.72005560e-02 6.22057747e+00 2.95635063e-02
 6.44064412e+00 3.21458938e-02 6.64172522e+00 3.39874692e-02
 6.82378177e+00 3.60874720e-02 6.98785202e+00 3.74856528e-02
 7.13489620e+00 3.92202412e-02 7.26491432e+00 4.12912373e-02
 7.37894460e+00 4.27383915e-02 7.47798629e+00 4.36006940e-02
 7.56200040e+00 4.48773844e-02 7.63398464e+00 4.66854330e-02
 7.69401700e+00 4.70263607e-02 7.74301873e+00 4.79376367e-02
 7.78202806e+00 4.84590116e-02 7.94698057e+00 5.28939012e-02]"
34,"[2.91242442e-01 1.68521670e-03 5.65456674e-01 3.57062324e-03
 8.18600132e-01 6.46718452e-03 1.04967392e+00 1.03279179e-02
 1.25972391e+00 1.42009102e-02 1.44770423e+00 1.90380747e-02
 1.61361489e+00 2.48394111e-02 1.75854873e+00 2.96541109e-02
 1.88245878e+00 3.44810698e-02 1.98734283e+00 3.94142531e-02
 2.07424675e+00 4.35017478e-02 2.14512137e+00 4.78364151e-02
 2.20105953e+00 5.04674462e-02 2.24496395e+00 5.35335806e-02
 2.27692862e+00 5.50370270e-02 2.30085513e+00 5.71635074e-02
 2.32882421e+00 5.84790230e-02 2.32882421e+00 5.84790230e-02
 2.32882421e+00 5.84790230e-02 2.32882421e+00 5.84790230e-02
 2.32882421e+00 5.84790230e-02 2.32882421e+00 5.84790230e-02
 2.32882421e+00 5.84790230e-02 2.35779219e+00 5.98415212e-02
 2.37477341e+00 6.06402271e-02 2.39974581e+00 6.18147945e-02
 2.43275635e+00 6.23663279e-02 2.47475695e+00 6.33407055e-02
 2.52769842e+00 6.58307885e-02 3.89103785e+00 1.11935066e-01]"
35,"[ 6.39280036e-01 -1.74217108e-03  1.26653745e+00 -2.80866728e-03
  1.88182623e+00 -5.19875964e-03  2.48411976e+00 -7.93980935e-03
  3.07441765e+00 -1.10048197e-02  3.65072065e+00 -1.44477841e-02
  4.21302875e+00 -1.82687026e-02  4.76236859e+00 -2.34402140e-02
  5.29668689e+00 -2.80170406e-02  5.81803693e+00 -3.39444601e-02
  6.32636472e+00 -3.92232015e-02  6.81972496e+00 -4.59065292e-02
  7.30006295e+00 -5.19411787e-02  7.76743268e+00 -5.93264210e-02
  8.22178014e+00 -6.60629853e-02  8.66313234e+00 -7.31505068e-02
  9.09146229e+00 -7.95893502e-02  9.50879624e+00 -8.63251576e-02
  9.91313493e+00 -9.34119222e-02  1.03064506e+01 -9.97960153e-02
  1.06887704e+01 -1.06477072e-01  1.10590674e+01 -1.12482454e-01
  1.14173689e+01 -1.18811797e-01  1.17636477e+01 -1.24465465e-01
  1.20979040e+01 -1.29443458e-01  1.24191649e+01 -1.34772408e-01
  1.27284033e+01 -1.39425684e-01  1.30226201e+01 -1.43484274e-01
  1.33038146e+01 -1.46894187e-01  1.54040743e+01 -1.65200737e-01]"
36,"[6.71760758e-01 1.57601425e-03 1.32339657e+00 5.14869589e-03
 1.95500740e+00 8.72054441e-03 2.56459575e+00 1.21916015e-02
 3.15211163e+00 1.65606173e-02 3.71760503e+00 2.08288417e-02
 4.26307344e+00 2.50962330e-02 4.78951562e+00 2.94127703e-02
 5.29793032e+00 3.38284328e-02 5.78931628e+00 3.83931997e-02
 6.26676971e+00 4.12595080e-02 6.73118942e+00 4.44748373e-02
 7.18557164e+00 4.81891252e-02 7.63001634e+00 5.04048712e-02
 8.06741981e+00 5.32695132e-02 8.49888075e+00 5.48355299e-02
 8.92529797e+00 5.71504011e-02 9.34677141e+00 5.82166261e-02
 9.76424985e+00 5.90829345e-02 1.01766846e+01 6.06980973e-02
 1.05861730e+01 6.11645723e-02 1.09896689e+01 6.13311723e-02
 1.13871224e+01 6.21966476e-02 1.17775846e+01 6.27122687e-02
 1.21590581e+01 6.27780772e-02 1.25304940e+01 6.33428443e-02
 1.28898950e+01 6.43066117e-02 1.32352635e+01 6.55694209e-02
 1.35665496e+01 6.81300223e-02 1.59003324e+01 1.10823905e-01]"
37,"[ 6.60155755e-01 -3.51832852e-03  1.29978351e+00 -8.93435429e-03
  1.91591822e+00 -1.57914699e-02  2.51053658e+00 -2.43940802e-02
  3.08067355e+00 -3.42855779e-02  3.62648132e+00 -4.44776137e-02
  4.14765549e+00 -5.69468861e-02  4.64237157e+00 -7.04006409e-02
  5.11062955e+00 -8.48388782e-02  5.55258164e+00 -9.92732485e-02
  5.96594673e+00 -1.15376046e-01  6.34988868e+00 -1.32006718e-01
  6.70554804e+00 -1.48329118e-01  7.03193645e+00 -1.64191044e-01
  7.32890173e+00 -1.80580845e-01  7.59560771e+00 -1.96357969e-01
  7.83319496e+00 -2.10686269e-01  8.04249962e+00 -2.24706298e-01
  8.22466223e+00 -2.37581908e-01  8.37983501e+00 -2.48324749e-01
  8.51098300e+00 -2.57391431e-01  8.61909455e+00 -2.64934153e-01
  8.70515801e+00 -2.71105121e-01  8.77213843e+00 -2.76360940e-01
  8.82216471e+00 -2.80017666e-01  8.85721354e+00 -2.82379704e-01
  8.87926163e+00 -2.83751460e-01  8.88534393e+00 -2.83676326e-01
  8.88534393e+00 -2.83676326e-01  8.88534393e+00 -2.83676326e-01]"
38,"[ 5.55373752e-01 -5.09858766e-03  1.10261539e+00 -1.28180009e-02
  1.63782330e+00 -2.09725174e-02  2.16085653e+00 -3.25588243e-02
  2.66985823e+00 -4.44862692e-02  3.16473445e+00 -5.87526434e-02
  3.64353437e+00 -7.42650859e-02  4.10625799e+00 -9.10235966e-02
  4.55290532e+00 -1.09028176e-01  4.98352333e+00 -1.27279927e-01
  5.39706616e+00 -1.46730764e-01  5.79457966e+00 -1.66428774e-01
  6.17406606e+00 -1.86279990e-01  6.53757013e+00 -2.05379484e-01
  6.88304710e+00 -2.24632184e-01  7.21149586e+00 -2.44085075e-01
  7.52196449e+00 -2.62692277e-01  7.81445300e+00 -2.80453790e-01
  8.08996028e+00 -2.97416598e-01  8.34644156e+00 -3.14485629e-01
  8.58598860e+00 -3.29757060e-01  8.80755552e+00 -3.44182802e-01
  9.01214121e+00 -3.57809838e-01  9.20179044e+00 -3.69733237e-01
  9.37441147e+00 -3.81856827e-01  9.53309494e+00 -3.92323763e-01
  9.67779387e+00 -4.02132941e-01  9.80955413e+00 -4.10332449e-01
  9.92928067e+00 -4.18967060e-01  1.06387438e+01 -4.68354089e-01]"
39,"[ 4.40672408e-01 -9.10278129e-04  8.50551427e-01 -2.69642106e-03
  1.22963706e+00 -5.35842879e-03  1.57694939e+00 -8.69685160e-03
  1.89424878e+00 -1.40904970e-02  2.17977489e+00 -2.01605575e-02
  2.43548750e+00 -2.73059324e-02  2.66354591e+00 -3.49456133e-02
  2.86395010e+00 -4.30796001e-02  3.03787942e+00 -5.09274345e-02
  3.18827362e+00 -5.90874656e-02  3.31729195e+00 -6.69786847e-02
  3.42513385e+00 -7.36211840e-02  3.51453962e+00 -8.05932205e-02
  3.58786795e+00 -8.63338775e-02  3.64805859e+00 -9.14415044e-02
  3.69531096e+00 -9.49361929e-02  3.73236536e+00 -9.83962003e-02
  3.76138104e+00 -1.01240518e-01  3.78235801e+00 -1.03469146e-01
  3.80529480e+00 -1.06096674e-01  3.80529480e+00 -1.06096674e-01
  3.80529480e+00 -1.06096674e-01  3.80529480e+00 -1.06096674e-01
  3.80529480e+00 -1.06096674e-01  3.80529480e+00 -1.06096674e-01
  3.80529480e+00 -1.06096674e-01  3.80529480e+00 -1.06096674e-01
  3.80529480e+00 -1.06096674e-01  4.05979338e+00 -1.24220487e-01]"
40,"[ 1.41223467e-01 -1.39007378e-03  2.60273654e-01 -1.62012438e-03
  3.58928703e-01 -2.04595869e-03  4.38171032e-01 -2.85427111e-03
  5.01134589e-01 -3.62272689e-03  5.47632679e-01 -5.33374405e-03
  5.81172641e-01 -5.60015177e-03  6.02550197e-01 -5.59106249e-03
  6.17659856e-01 -6.42664275e-03  6.17659856e-01 -6.42664275e-03
  6.17659856e-01 -6.42664275e-03  6.17659856e-01 -6.42664275e-03
  6.17659856e-01 -6.42664275e-03  6.17659856e-01 -6.42664275e-03
  6.17659856e-01 -6.42664275e-03  6.17659856e-01 -6.42664275e-03
  6.17659856e-01 -6.42664275e-03  6.17659856e-01 -6.42664275e-03
  6.17659856e-01 -6.42664275e-03  6.17659856e-01 -6.42664275e-03
  6.17659856e-01 -6.42664275e-03  6.17659856e-01 -6.42664275e-03
  6.31787098e-01 -7.07552859e-03  6.46896757e-01 -7.91110884e-03
  6.67291895e-01 -7.71532514e-03  6.93768236e-01 -7.65728994e-03
  7.27308198e-01 -7.92369766e-03  7.66929362e-01 -8.32785387e-03
  8.13614147e-01 -9.05645300e-03  1.89574377e+00 -4.06393061e-02]"
41,"[5.39022390e-01 9.29182930e-04 1.06103481e+00 2.67130913e-03
 1.56403738e+00 5.20437905e-03 2.04304140e+00 7.47345429e-03
 2.49702493e+00 1.14674141e-02 2.92401010e+00 1.51643799e-02
 3.32098608e+00 1.95312918e-02 3.68696393e+00 2.35572106e-02
 4.02193267e+00 2.82420758e-02 4.32389240e+00 3.35638878e-02
 4.59285412e+00 3.85227071e-02 4.83082873e+00 4.21405938e-02
 5.03579432e+00 4.63954273e-02 5.21077274e+00 4.93203280e-02
 5.35675290e+00 5.19262351e-02 5.47573470e+00 5.42351482e-02
 5.56972902e+00 5.52691274e-02 5.64071372e+00 5.70500511e-02
 5.69171064e+00 5.76110398e-02 5.72571958e+00 5.69850928e-02
 5.71372031e+00 5.68530954e-02 5.71372031e+00 5.68530954e-02
 5.71372031e+00 5.68530954e-02 5.71372031e+00 5.68530954e-02
 5.71372031e+00 5.68530954e-02 5.71372031e+00 5.68530954e-02
 5.71372031e+00 5.68530954e-02 5.71372031e+00 5.68530954e-02
 5.71372031e+00 5.68530954e-02 5.71372031e+00 5.68530954e-02]"
42,"[ 5.55004104e-01 -2.10809357e-03  1.09499044e+00 -6.07804929e-03
  1.61796829e+00 -1.08915024e-02  2.12392845e+00 -1.75484106e-02
  2.61188937e+00 -2.40396550e-02  3.08083269e+00 -3.23559474e-02
  3.53276753e+00 -4.15157372e-02  3.96570318e+00 -5.05006597e-02
  4.37962122e+00 -6.13106301e-02  4.77454927e+00 -7.09457756e-02
  5.15145967e+00 -8.24151725e-02  5.51037084e+00 -9.37189058e-02
  5.85028281e+00 -1.04847772e-01  6.17319550e+00 -1.15820177e-01
  6.47709979e+00 -1.27617673e-01  6.76301405e+00 -1.38249548e-01
  7.03191983e+00 -1.49724920e-01  7.28283557e+00 -1.60034670e-01
  7.51676123e+00 -1.69188003e-01  7.73267846e+00 -1.79175629e-01
  7.93361472e+00 -1.87025288e-01  8.11755171e+00 -1.94718485e-01
  8.28548937e+00 -2.02264427e-01  8.43843687e+00 -2.08672357e-01
  8.57739417e+00 -2.13951480e-01  8.70235206e+00 -2.19101753e-01
  8.81431971e+00 -2.23132423e-01  8.91428786e+00 -2.27052651e-01
  9.00326569e+00 -2.29871681e-01  9.52017016e+00 -2.42629574e-01]"
43,"[ 2.46037699e-01 -2.53979100e-03  4.75076249e-01 -5.24957917e-03
  6.88125598e-01 -9.11931467e-03  8.86175697e-01 -1.31390477e-02
  1.07022650e+00 -1.72987783e-02  1.24128794e+00 -2.25884568e-02
  1.40034999e+00 -2.79981333e-02  1.54941254e+00 -3.35078082e-02
  1.68947554e+00 -3.91074815e-02  1.82153894e+00 -4.47871535e-02
  1.94760264e+00 -5.05268245e-02  2.06866659e+00 -5.63164947e-02
  2.18473079e+00 -6.21561640e-02  2.29878509e+00 -6.70158830e-02
  2.40984953e+00 -7.29055515e-02  2.51991403e+00 -7.88052199e-02
  2.62896858e+00 -8.37149380e-02  2.73703318e+00 -8.96346060e-02
  2.84509778e+00 -9.55542740e-02  2.95315238e+00 -1.00473992e-01
  3.06221693e+00 -1.06383660e-01  3.17128148e+00 -1.12293328e-01
  3.28134598e+00 -1.18192997e-01  3.39342037e+00 -1.25072615e-01
  3.50648472e+00 -1.30942284e-01  3.62254892e+00 -1.36781954e-01
  3.74062302e+00 -1.43601573e-01  3.86369687e+00 -1.50371194e-01
  3.99077052e+00 -1.57100815e-01  5.96195200e+00 -2.65394743e-01]"
44,"[ 2.41988957e-01 -3.36818968e-03  4.73781997e-01 -6.52834598e-03
  6.96139418e-01 -1.06729234e-02  9.09061219e-01 -1.58019220e-02
  1.11276348e+00 -2.09389657e-02  1.30898287e+00 -2.74925876e-02
  1.49912793e+00 -3.37261143e-02  1.68395895e+00 -4.08320003e-02
  1.86445231e+00 -4.90263241e-02  2.04299292e+00 -5.67884909e-02
  2.22034107e+00 -6.53109551e-02  2.39866560e+00 -7.40494978e-02
  2.57677405e+00 -8.37644165e-02  2.75878801e+00 -9.43436494e-02
  2.94275472e+00 -1.05355039e-01  3.13062693e+00 -1.17230743e-01
  3.32338102e+00 -1.30186840e-01  3.51906424e+00 -1.43791172e-01
  3.72060571e+00 -1.58691976e-01  3.92486024e+00 -1.75217391e-01
  4.13225997e+00 -1.91414666e-01  4.34313304e+00 -2.10429007e-01
  4.55519858e+00 -2.28683050e-01  4.76780833e+00 -2.49105924e-01
  4.98041808e+00 -2.69528798e-01  5.19183537e+00 -2.90711970e-01
  5.40010746e+00 -3.12223282e-01  5.60404189e+00 -3.34823031e-01
  5.80309444e+00 -3.56342388e-01  7.47320885e+00 -5.66175360e-01]"
45,"[ 1.65127497e-01 -9.53796837e-04  3.17897748e-01 -2.45392121e-03
  4.59290661e-01 -4.69982283e-03  5.87545870e-01 -6.31269420e-03
  7.03443834e-01 -8.47189310e-03  8.06984551e-01 -1.11774195e-02
  8.99546830e-01 -1.26689071e-02  9.78771955e-01 -1.45072725e-02
  1.04779910e+00 -1.63109568e-02  1.10662826e+00 -1.80799600e-02
  1.15525945e+00 -1.98142821e-02  1.19467256e+00 -2.17133728e-02
  1.22722632e+00 -2.22163156e-02  1.25252182e+00 -2.32829263e-02
  1.27075851e+00 -2.39332971e-02  1.28879576e+00 -2.55635760e-02
  1.28879576e+00 -2.55635760e-02  1.28879576e+00 -2.55635760e-02
  1.28879576e+00 -2.55635760e-02  1.28879576e+00 -2.55635760e-02
  1.28879576e+00 -2.55635760e-02  1.28879576e+00 -2.55635760e-02
  1.28879576e+00 -2.55635760e-02  1.30605254e+00 -2.60144971e-02
  1.31919025e+00 -2.66475273e-02  1.33860630e+00 -2.65174398e-02
  1.36390180e+00 -2.75840505e-02  1.39763491e+00 -2.73065349e-02
  1.44116711e+00 -2.90235165e-02  2.85814871e+00 -7.65959239e-02]"
46,"[ 8.37814863e-01 -4.71750861e-03  1.64991471e+00 -1.37637650e-02
  2.43430764e+00 -2.73185262e-02  3.19099365e+00 -4.53817922e-02
  3.91607881e+00 -6.93090300e-02  4.61246110e+00 -9.78346512e-02
  5.27932432e+00 -1.33040440e-01  5.91748466e+00 -1.72844612e-01
  6.52811785e+00 -2.19149194e-01  7.11412185e+00 -2.70688598e-01
  7.67739869e+00 -3.26287115e-01  8.21903422e+00 -3.86850817e-01
  8.74093044e+00 -4.51203996e-01  9.24516915e+00 -5.20162848e-01
  9.73265642e+00 -5.92641540e-01  1.02053842e+01 -6.68460315e-01
  1.06623564e+01 -7.47709053e-01  1.11043894e+01 -8.28305969e-01
  1.15306668e+01 -9.12332848e-01  1.19409192e+01 -9.96801830e-01
  1.23342403e+01 -1.08279875e+00  1.27073728e+01 -1.16760538e+00
  1.30614024e+01 -1.25212780e+00  1.33921656e+01 -1.33473361e+00
  1.36996623e+01 -1.41542282e+00  1.39826271e+01 -1.49129744e+00
  1.42390679e+01 -1.56253724e+00  1.44699807e+01 -1.62905233e+00
  1.46731940e+01 -1.68903057e+00  1.55345497e+01 -1.96573306e+00]"
47,"[5.13125464e-01 3.90621853e-03 1.01619374e+00 9.50152579e-03
 1.51023535e+00 1.58173973e-02 1.99425077e+00 2.28228379e-02
 2.47023903e+00 3.05798379e-02 2.93816915e+00 4.00879166e-02
 3.39813411e+00 4.83485155e-02 3.85104044e+00 5.83911882e-02
 4.29495110e+00 6.81549056e-02 4.72986607e+00 7.76396677e-02
 5.15678490e+00 8.68764696e-02 5.57467705e+00 9.68338356e-02
 5.98260500e+00 1.05481732e-01 6.38056875e+00 1.12820158e-01
 6.76753779e+00 1.19817639e-01 7.14354311e+00 1.25474655e-01
 7.50855371e+00 1.30790725e-01 7.86260059e+00 1.34766331e-01
 8.20468423e+00 1.37370477e-01 8.53780319e+00 1.38696148e-01
 8.85992744e+00 1.39680873e-01 9.17311800e+00 1.38387604e-01
 9.47728189e+00 1.37814899e-01 9.77547966e+00 1.36056705e-01
 1.00657123e+01 1.33051031e-01 1.03509163e+01 1.30889901e-01
 1.06321532e+01 1.27605271e-01 1.09083925e+01 1.24165666e-01
 1.11816643e+01 1.19633557e-01 1.41093193e+01 7.93569749e-02]"
